framework,page,delay_ms,concurrency,windows,requests,seconds,rps,rps_min,rps_max,rps_spread_pct,body_bytes,throughput_mib_s,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttfb_p50_ms,ttfb_p95_ms,cpu_pct,cpu_ms_per_req,elu_pct,eld_p99_ms,gc_count_per_s,gc_ms_per_1000_req,gc_observed_pct,gc_max_ms,load_cpu_pct,backend_cpu_pct,backend_delay_mean_ms,rss_peak_mib,heap_peak_mib,cgroup_peak_mib
nuxt,hello,50,16,2,4478,16.104654879,278.05625352699616,274.0186184988506,282.09576411556753,2.904860262721156,1411.0,0.3741633385987015,57.16089906511442,55.718071999999694,66.42183999999997,77.26462949999996,55.67182500000007,66.35813700000006,39.01889660549313,1.406530174994618,33.80812474153892,18.907135,4.026450563929489,109.25569338667836,3.033305501728184,17.229485511779785,22.09767746948315,5.034332669659429,51.052428188072355,331.0859375,51.49140167236328,283.69921875
nuxt,hello,50,64,2,16290,16.113411640000002,1010.9590919629728,880.4728594480549,1141.5295692613136,25.822677879711875,1411.0,1.3604380735916706,64.09904889156492,57.691247500000145,98.872211,134.5807439999994,57.684123,98.85994049999977,64.64184127383831,0.6689603422248077,51.58555145166025,37.371903,13.801065608087477,60.08399292358443,6.0096695146890475,12.147557005286217,22.280836737384252,7.172657537059295,51.25421067060779,330.9609375,60.45787048339844,283.52734375
nuxt,hello,500,1,1,12,6.141477293000001,1.95392727637005,1.95392727637005,1.95392727637005,0.0,1413,0.002632998696814423,511.23592133333335,509.13075000000026,529.9648969999998,529.9648969999998,508.860823,529.6239780000001,2.8614514974850964,14.679499999999999,2.2499518373090126,14.262271,0.0,0.0,0,0,3.3122490679664915,1.2822903677062836,501.20789049998467,235.86328125,80.10260009765625,193.73046875
nuxt,hello,500,16,2,512,16.642052204000002,30.7654364812615,30.366082194550682,31.175434829399702,2.6307204688676453,1413.0,0.04146488359205336,516.9745339765626,515.2970945,538.71491,556.6148640000001,515.2249529999999,538.5594035,10.18752812186877,3.3339003906249998,8.836801222483869,18.141182999999998,0.4781999434280915,188.24413869879209,0.5759353981264008,20.519507005810738,9.376595550343723,2.0143793119841806,501.4049122656213,352.7734375,90.80940246582031,306.76171875
nuxt,hello,500,64,2,2048,16.815169448,121.79478811280072,121.70261909924142,121.8870968368381,0.1514660359898366,1413.0,0.16412366324314134,520.430052496094,518.3890084999998,543.0065695,549.3888460000001,518.3103229999999,542.981258,19.20493835815151,1.5842060546874999,15.927353226164561,21.200895000000003,1.7173625546155198,95.69772948452737,1.1601879669919466,18.431494005024433,13.078757204802486,2.753661307078441,501.5840882114258,352.7734375,54.876953125,306.76171875
nuxt,large,200,1,1,28,6.208000472000001,4.510308935427542,4.510308935427542,4.510308935427542,0.0,1554578,6.686808628291203,221.317942,217.20733199999995,241.64285699999982,270.67761500000006,212.09841100000006,237.04108200000064,8.286965968012122,18.47114285714286,7.389876957842792,19.234815,0.1602299720028949,1143.5243215944085,0.5130352360943641,32.01868100464344,7.200209492514401,1.6079577912627065,201.11052510714424,366.33984375,152.44168090820312,321.31640625
nuxt,large,200,16,2,945,16.297694422,57.98366170888316,56.43458787707391,59.56763866695103,5.40333379703947,1554578.0,85.99019495790347,271.8710550964045,271.52672600000005,288.9979765000003,299.87884450000007,268.9270775,285.84486600000014,32.55069170530437,5.628584711021505,27.465953642923434,63.668223,4.841488324907045,398.40115347166136,2.2953410034122363,13.755303002893925,24.637634708695927,1.4520901931612116,202.02929154471735,438.19921875,219.13411712646484,393.08203125
nuxt,large,200,64,2,2912,16.585082698,175.57946818987878,170.5579778219444,180.71326239922053,5.783867944225564,1554578.0,260.3905401613894,360.7115706439823,360.9238614999997,415.3755875,430.7152479999995,355.7167809999996,412.11756149999997,62.409103403353626,3.5674431051404736,48.68646842484516,145.03116699999998,14.86849210446998,453.1738135699969,7.914504536867253,15.744251005351543,44.64069408936389,1.995620191624131,202.22426521745294,773.1328125,508.2386474609375,725.40234375
nuxt,large,50,1,1,90,6.063846183,14.842065132244796,14.842065132244796,14.842065132244796,0.0,1554576,22.0042402696844,67.1653488111111,65.87774600000012,78.94893200000024,90.99736800000005,61.83953199999996,75.04346299999997,21.454080173761596,14.500911111111112,19.1901113384435,24.395775,1.8082762762138898,1198.299888935354,1.7728832135058052,19.27081499993801,11.521272835485892,2.1034091458265682,51.32503468888786,322.8359375,127.70310974121094,277.84375
nuxt,large,50,16,2,3139,16.13411732,194.55666137427093,186.28556143247073,202.83022134780475,8.503774580869718,1554576.0,288.44359261104086,82.12194884569128,79.78117650000013,104.36240450000014,132.77136100000007,78.4628800000005,102.30836399999998,61.20606926788415,3.178979014871642,48.484144420928615,43.974655,25.668701106032415,366.0404084701797,7.023028180874306,13.84333349764347,34.468030740660616,1.462415369281279,51.04445142922211,464.60546875,184.54486846923828,420.6796875
nuxt,large,50,64,2,5170,16.269306227999998,317.77630389071317,268.7458170064282,366.71026731391356,30.828116857063215,1554576.0,471.0506333057306,204.46382927491018,180.00213449999995,395.700282,534.6892355,176.45056150000028,390.08889999999997,105.88013968620388,3.439700877139717,83.3301022936395,223.21561499999999,29.481210363074098,486.3180386427259,14.969986927961571,53.21374600380659,81.90730162509342,4.454516512159921,51.65747280847429,608.74609375,311.07984161376953,566.84375
nuxt,large,500,1,1,12,6.293354649,1.906773202731674,1.906773202731674,1.906773202731674,0.0,1554578,2.826907798725319,523.9049645833333,522.5789799999998,539.2517720000005,539.2517720000005,517.4009779999997,536.1437290000003,4.5750810506293496,24.11691666666667,3.8817656281600845,20.463615,0.15808685641231604,2023.145000139872,0.3837991597660885,24.277740001678467,5.123986367390659,1.2313961376780385,501.2000026666792,321.109375,120.7092056274414,272.9453125
nuxt,large,500,16,2,449,17.098222895,26.260038996877284,24.40198130385716,28.12496286296407,14.17736492908343,1554578.0,38.93720236252242,591.8942945847189,583.444505,648.9931044999998,656.383748,577.3559315,642.432213,19.662258366029658,7.668163755980862,16.684831256040543,67.665919,3.4419772941848636,667.9877096020648,1.6949844687846989,16.15176249295473,17.234495830531543,2.036795911724328,503.0465990153083,429.99609375,136.6717987060547,385.8828125
nuxt,large,500,64,2,1542,16.936949028,91.04355202644706,85.34442652952802,96.49977746486796,12.252763306180588,1554578.0,134.7975725923539,702.2706280059945,698.7901100000001,795.5562500000001,807.6936770000002,688.0165545,790.5838859999999,38.962221013201116,4.342770960201238,31.74464202903509,164.00383900000003,8.60340128628112,498.1425263603063,4.478040288586307,16.603991501033306,31.80284944856516,1.727649045912745,502.8448147299773,643.57421875,355.7284393310547,599.5390625
nuxt,medium,200,1,1,28,6.056814172,4.622892366327002,4.622892366327002,4.622892366327002,0.0,810026,3.5711889380706747,215.96046071428574,214.0887900000007,225.83582100000004,244.49378499999966,211.49272700000006,223.251132,6.900171973045383,14.9975,5.8448465040763455,16.736255,0.49295158524363936,1310.0444642560822,0.602735929035044,25.059375002980232,6.572844854617962,1.4187180251964802,201.0591179285714,362.37109375,150.59618377685547,317.71875
nuxt,medium,200,16,2,1044,16.388337211,63.703839294889406,62.455928100402154,64.96265168087561,3.934964686931444,810026.0,49.21548962874856,250.5910350476176,250.6709059999996,274.05768750000016,281.1857920000002,248.35889149999957,273.04334900000003,27.197527341357073,4.2839158835621465,23.54866703194094,48.136191,4.018736657548858,281.1929911945012,1.7811413077332179,13.564920499920845,20.606140793575314,1.533080402466047,201.82077237668818,425.87109375,128.37718200683594,378.55078125
nuxt,medium,200,64,2,3614,16.421010555000002,220.08389726657717,217.72518955941666,222.47279130458867,2.1571781507583268,810026.0,170.02668840758648,289.31940637737137,286.6881655000002,336.9757119999997,372.9507535,284.7354795000001,334.4651475000003,49.91276700436155,2.2694680034975048,40.15519643144276,87.326719,9.789790234380568,239.53825211422264,5.273523899404987,16.503868490457535,36.9197680363932,2.0277198371906486,201.90158501018152,638.42578125,343.3898391723633,591.12109375
nuxt,medium,50,1,1,96,6.0391714919999995,15.896220222785487,15.896220222785487,15.896220222785487,0.0,810024,12.279815568677513,62.6955219270833,61.8384589999996,69.5894629999998,87.0708510000004,59.67645700000003,66.33400299999994,15.49097449771314,9.815468749999999,13.839419919421857,19.070975,0.6575918961975683,574.8480415592591,0.907236992818588,24.580140992999077,9.288939016780233,2.3173250943817125,51.29292784375745,419.67578125,204.0326385498047,374.86328125
nuxt,medium,50,16,2,3698,16.093844926,229.77728547798984,226.02138144489277,233.55067364293186,3.2767782865814694,810024.0,177.50949590228083,69.25455107503922,68.87751149999986,77.24969149999993,94.2274835,68.16738599999962,76.37093949999985,41.06620133319121,1.791989641835802,33.13744330581588,25.870334999999997,13.759432931469423,161.07078956280577,3.687197288871683,9.533785998821259,26.198454246780884,1.3730681915875451,51.16940182495907,468.671875,163.42900848388672,422.48828125
nuxt,medium,50,64,2,9925,16.184975166999997,613.2230601277884,566.4969337982905,660.145919218656,15.271602049807163,810024.0,473.7902404652591,104.2462086277848,103.96618750000016,129.46077649999984,141.9970659999999,103.12541550000014,128.21673199999975,93.08736576589097,1.5236382962060486,74.36775018236449,57.655294999999995,26.272425751169102,202.13143447946823,12.342623649827242,12.610541507601738,64.33736903161225,2.573787536946587,51.27261430121375,641.64453125,367.45811462402344,595.47265625
nuxt,medium,500,1,1,12,6.256019705,1.918152526023733,1.918152526023733,1.918152526023733,0.0,810026,1.4817747288178449,520.7649090000001,519.1550560000001,535.1112210000001,535.1112210000001,515.7354490000002,525.2636459999999,4.377289008967549,22.920666666666666,3.9696616134704716,17.563647,0.0,0.0,0,0,5.497446684554917,1.7598327652853853,500.7873694999823,250.11328125,74.30982971191406,203.91015625
nuxt,medium,500,16,2,480,16.682882798,28.772005762549863,28.432576523568848,29.1196371589544,2.387948344845123,810026.0,22.229571075629984,554.8986410541665,554.1660665000002,581.982001,590.1072634999999,552.0229069999999,563.7435715000001,13.69365243656583,4.77748125,11.372163421733298,40.321023,2.326390466576801,325.4389082392057,0.9321539388002407,9.873320996761322,12.84192749309943,1.3825634473019657,501.78011290624033,447.69140625,138.70631408691406,399.87109375
nuxt,medium,500,64,2,1733,17.018616903,101.82966159221263,99.40808986175497,104.20084025629403,4.706634903425407,810026.0,78.64405022993219,621.3011445042731,620.1172025000001,683.6375210000001,691.5761784999997,615.4468220000001,681.075437,27.895446380517335,2.75356232932241,22.638706578570982,90.701823,5.228033567040246,264.452615520979,2.6745762459132902,16.421334505081177,20.04331655406075,2.426376371620194,504.2729359043167,686.62109375,388.50531005859375,638.83203125
react-router,hello,200,1,1,29,6.0352693120000005,4.8050879755007685,4.8050879755007685,4.8050879755007685,0.0,2746,0.012583514767384636,207.819324724138,207.68158300000005,210.744465,212.13879999999972,207.414625,210.41850599999998,3.878509856490365,8.096862068965518,3.180399098018211,13.549567,0.0,0.0,0,0,3.874469522841075,1.393910041075069,201.3624326206808,284.0859375,30.560813903808594,239.34375
react-router,hello,200,16,2,1120,16.338072859,68.55153662648996,68.05320262788949,69.05722277540023,1.4646209216012909,2746.0,0.17953168304320982,232.46236983749986,231.76339699999994,246.57095049999998,250.59615050000002,231.64963050000011,246.50926500000025,15.379037774885447,2.250424107142857,14.507283549881455,31.064062999999997,0.9152426737110917,85.84079641316619,0.5865322373556893,11.15165950357914,15.04653038283121,1.653554433587022,201.8846348249998,341.81640625,55.623451232910156,303.0625
react-router,hello,200,64,2,3969,16.320273916999998,243.19444760456471,236.29068289743725,250.03999425707073,5.653628812278611,2746.0,0.6367988774615664,261.202551784629,257.05886649999985,305.7365930000001,370.82622999999967,256.99874300000016,305.52913549999994,27.593035822750053,1.1421896912365788,25.020768932804934,45.285375,2.8666799892534334,57.680336126391566,1.3872563103915967,17.405022993683815,19.86942023426093,2.8228307134686,202.97887514803085,341.81640625,57.712486267089844,303.0625
react-router,hello,50,1,1,103,6.047955921,17.030547402364245,17.030547402364245,17.030547402364245,0.0,2745,0.044583180064668514,58.45190271844657,57.863946999999825,63.42784499999971,76.44017600000006,57.652360000000044,63.141909999999825,11.893642678830574,7.014718446601941,10.832362597837427,16.564223,0.1646142463119235,156.07591262720163,0.264630882863096,16.07581900060177,7.524820429942518,2.426654629925306,51.26358218447224,244.1796875,44.689849853515625,203.515625
react-router,hello,50,16,2,3573,16.085222135000002,222.12935388846586,218.87775249948623,225.39818419975796,2.9354209995792475,2745.0,0.5815207701871039,71.79604876390135,70.63057950000007,84.89931600000003,110.29010699999972,70.53772849999996,84.83560949999992,33.44904999242608,1.5115751076424577,30.773084844736776,27.500543,2.9745836437319717,56.297154755106575,1.2467319447601404,8.331400498747826,20.97369071189243,3.508975937525456,51.55765826746902,343.25390625,55.622047424316406,304.453125
react-router,hello,50,64,2,13980,16.144377456,865.9361463829243,832.3101098461545,899.5465282285987,7.76459311270183,2745.0,2.26685832572708,73.51151494092231,69.95830449999994,106.88987000000009,124.7294875,69.94145099999969,106.81364249999979,46.29679383278335,0.5393817955415546,37.89823667357857,37.117951,11.185931796701546,34.45734704337455,2.9669858606028385,8.403921499848366,18.63954779915619,3.189443842380307,51.29580722525286,343.25390625,58.2918701171875,304.4375
react-router,hello,500,1,1,12,6.123538836,1.9596511627316804,1.9596511627316804,1.9596511627316804,0.0,2746,0.005131914227353282,509.7520349166666,508.9049359999999,519.783506,519.783506,508.5063690000002,518.1043159999999,2.6298035898107983,13.458666666666666,2.1227174377625153,13.139967,0.0,0.0,0,0,3.286288119840183,1.0682969287547759,500.87853741663275,244.51171875,33.19171905517578,202.984375
react-router,hello,500,16,2,496,16.66513667,29.762732212864595,29.428501401490447,30.083042860226108,2.199198158469951,2746.0,0.077924108764016,536.0228052902346,536.059716,545.6791070000002,547.3241285000001,535.8378154999998,545.4878790000002,8.75804861002918,2.956887109375,7.62877708573312,30.007295,1.1543480410473945,130.2605508787868,0.3855613783414873,8.799997501075268,8.803123711467968,1.308448745483176,502.12238222590565,343.24609375,46.93367004394531,294.375
